,text,created_at,retweet_count,favorite_count,id_str,Normalised retweets,Norm likes,weighted score,media,mention,length,time,date
6735,will be on @foxandfriends now. enjoy!,2015-09-21 11:32:57,662,1577,6.46e+17,0.0039226140000000005,0.004035044000000001,0.003956343,False,True,37,11:32:57,2015-09-21
6736,.@byronyork great numbers from @cbsnews poll. also from abc-washington post poll. thank you! @cnn,2015-10-25 18:36:34,692,1412,6.58e+17,0.004100376,0.0036128609999999998,0.003954122,False,True,97,18:36:34,2015-10-25
6737,crippled america is perfect gift for friends family. order signed copy join me tonite live streaming 7:30,2015-12-03 14:22:00,638,1701,6.72e+17,0.003780405,0.00435232,0.003951979,True,False,105,14:22:00,2015-12-03
6738,@cnbc poll total: trump 25.22 carson 19.78 rubio 9.67....,2015-10-28 20:10:46,710,1310,6.59e+17,0.004207033,0.003351875,0.003950486,False,True,57,20:10:46,2015-10-28
6739,via huffpost pollster #1 http://t.co/ixcbctduip,2015-09-21 21:44:16,682,1454,6.46e+17,0.004041122,0.003720326,0.003944883,False,False,47,21:44:16,2015-09-21
6740,thanks @piersmorgan. you're great!,2015-10-29 03:32:59,610,1839,6.6e+17,0.003614494,0.004705419000000001,0.003941771,False,True,34,03:32:59,2015-10-29
6741,phoenix convention center officials did not want to have thousands of people standing outside in the heat so they let them in. a great day!,2015-07-12 13:21:00,647,1639,6.2e+17,0.0038337329999999998,0.004193682,0.003941718,False,False,139,13:21:00,2015-07-12
6742,@karlrove just totally bombed on @morning_joe. @foxnews has him on even though he has lost all credibility - a loser! fox should dump rove.,2015-11-25 13:40:35,681,1445,6.7e+17,0.004035197,0.003697298,0.003933827,False,True,139,13:40:35,2015-11-25
6743,i will be interviewed by @gstephanopoulos on @gma at 7:00 a.m. there is much to talk about!,2015-11-10 11:51:00,629,1713,6.64e+17,0.0037270759999999997,0.004383025,0.003923861,False,True,91,11:51:00,2015-11-10
6744,the establishment and special interests are absolutely killing our country. we must put #americafirst.,2016-08-12 16:09:00,492,2433,7.64e+17,0.002915296,0.0062252769999999995,0.0039082909999999995,True,False,102,16:09:00,2016-08-12
6745,anyone who wants strong borders and good trade deals for the us should boycott @univision.,2015-06-26 14:07:44,716,1191,6.14e+17,0.004242586,0.0030473920000000003,0.003884028,False,True,90,14:07:44,2015-06-26
6746,will be interviewed on @morning_joe at 7:20. great crowd in las vegas yesterday!,2015-10-09 10:52:00,637,1613,6.52e+17,0.0037744790000000003,0.004127156,0.003880282,False,True,80,10:52:00,2015-10-09
6747,.@governorperry in my office last cycle playing nice and begging for my support and money. hypocrite!,2015-07-22 14:13:57,721,1154,6.24e+17,0.0042722129999999995,0.0029527209999999997,0.003876365,True,True,101,14:13:57,2015-07-22
6748,.@kathielgifford melania and i send our deepest condolences. frank was a special and amazing person. he will be missed by all!,2015-08-10 09:29:00,504,2307,6.31e+17,0.0029864009999999996,0.005902883,0.003861346,False,True,126,09:29:00,2015-08-10
6749,.@dixierhilton #asktrump http://t.co/dbk8jckt5s,2015-09-21 17:10:15,661,1450,6.46e+17,0.003916689,0.0037100909999999996,0.00385471,False,True,47,17:10:15,2015-09-21
6750,.@omarosa you were fantastic on television this weekend. thank you so much ? you are a loyal friend!,2015-08-10 18:25:00,571,1930,6.31e+17,0.0033834029999999997,0.004938259,0.00384986,False,True,100,18:25:00,2015-08-10
6751,getting ready to lift off for laredo. will land at 1:oo p.m. should be exciting and informative!,2015-07-23 13:22:55,639,1557,6.24e+17,0.00378633,0.00398387,0.003845592,False,False,96,13:22:55,2015-07-23
6752,via @drudgereport:,2015-12-03 20:00:00,651,1471,6.73e+17,0.003857435,0.003763823,0.003829351,True,True,18,20:00:00,2015-12-03
6753,"rush limbaugh: ""trump has changed the entire debate on immigration"" http://t.co/894axjrxdn",2015-07-13 18:54:41,689,1235,6.21e+17,0.0040826000000000005,0.0031599740000000003,0.003805812,False,False,90,18:54:41,2015-07-13
6754,jeb's brother george insisted on a $100000 fee and $20000 for a private jet to speak at a charity for severely wounded vets. not nice!,2015-07-09 11:25:00,703,1150,6.19e+17,0.004165556,0.002942486,0.003798635,False,False,134,11:25:00,2015-07-09
6755,?donald trump was proven right on another one of his top issues thursday: 'gun free zones' at military bases.? http://t.co/x1swurw8l1,2015-07-17 18:10:09,707,1128,6.22e+17,0.004189257,0.002886195,0.0037983390000000004,False,False,133,18:10:09,2015-07-17
6756,purchase your copy of crippled america now be on potential call list for my live streaming signing event tonite.,2015-12-03 20:21:00,609,1650,6.73e+17,0.003608568,0.0042218279999999995,0.003792546,True,False,112,20:21:00,2015-12-03
6757,.@joycefinance #asktrump http://t.co/p8cwerg0lt,2015-09-21 17:26:45,640,1464,6.46e+17,0.003792256,0.003745913,0.003778353,False,True,47,17:26:45,2015-09-21
6758,.@gma at 7:00 a.m.,2015-10-21 03:58:46,637,1469,6.57e+17,0.0037744790000000003,0.0037587059999999997,0.003769747,False,True,18,03:58:46,2015-10-21
6759,rick perry did an absolutely horrible job of securing the border. he should be ashamed of himself. gov. abbott has since been terrific.,2015-07-21 14:30:52,644,1430,6.24e+17,0.003815957,0.0036589170000000002,0.003768845,False,False,135,14:30:52,2015-07-21
6760,we need someone with experience to rebuild america. #makeamericagreatagain,2015-06-17 16:05:58,682,1203,6.11e+17,0.004041122,0.003078096,0.0037522140000000002,True,False,74,16:05:58,2015-06-17
6761,response to huffington post- http://t.co/wxwqwhigoo,2015-07-17 21:46:36,698,1101,6.22e+17,0.004135929,0.00281711,0.003740283,False,False,51,21:46:36,2015-07-17
6762,a country must enforce its borders. respect for the rule of law is at our country?s core. we must build a wall!,2015-07-02 19:24:00,682,1164,6.17e+17,0.004041122,0.002978307,0.003722278,True,False,111,19:24:00,2015-07-02
6763,via @gatewaypundit: ?mother of murdered teen thanks donald trump during senate hearing? http://t.co/uqrccwmjhq,2015-07-21 22:51:44,691,1093,6.24e+17,0.004094451,0.002796641,0.003705108,False,True,110,22:51:44,2015-07-21
6764,will be interviewed by @gstephanopoulos on @abc at 10:00 a.m.,2015-10-04 13:23:00,663,1240,6.51e+17,0.00392854,0.003172767,0.003701808,False,True,61,13:23:00,2015-10-04
6765,.@mercedesschlapp thank you so much for your kind words on television -- fantastic job and greatly appreciated!,2015-09-12 15:43:00,645,1327,6.43e+17,0.003821882,0.0033953729999999997,0.00369393,False,True,111,15:43:00,2015-09-12
6766,.@marketmavensinc #asktrump http://t.co/6ushpc3bm2,2015-09-21 17:12:18,678,1131,6.46e+17,0.004017421,0.0028938709999999997,0.0036803559999999996,False,True,50,17:12:18,2015-09-21
6767,was going to do a phoner this morning with @jaketapper on @cnn but they could not get their phone equipment to hook in. will do next week.,2015-12-06 14:32:00,580,1660,6.74e+17,0.003436732,0.004247414000000001,0.003679936,False,True,138,14:32:00,2015-12-06
6768,people rarely say that many conservatives didn?t vote for mitt romney. if i can get them to vote for me we win in a landslide.,2015-07-07 15:33:00,631,1379,6.18e+17,0.003738927,0.003528424,0.003675776,False,False,126,15:33:00,2015-07-07
6769,entrepreneurs: be tough be smart be personable but don't take things personally. that's good business.,2015-06-22 18:46:14,688,1063,6.13e+17,0.004076675,0.00271988,0.0036696359999999996,False,False,102,18:46:14,2015-06-22
6770,we need leaders who can negotiate great deals for americans. it is common sense. let?s make america great again!,2015-07-16 20:03:29,634,1343,6.22e+17,0.0037567029999999997,0.003436312,0.003660586,True,False,112,20:03:29,2015-07-16
6771,i?ll be on @seanhannity tonight at 10 pm and look forward to it. lots to discuss! enjoy.,2015-07-27 21:49:59,616,1428,6.26e+17,0.0036500459999999997,0.0036538000000000005,0.0036511720000000003,False,True,88,21:49:59,2015-07-27
6772,"rumor has it that the grubby head of failing @vanityfair magazine ""sloppy"" graydon carter is going to be fired or replaced very soon?",2015-10-16 21:33:41,610,1444,6.55e+17,0.003614494,0.0036947390000000003,0.003638567,False,True,133,21:33:41,2015-10-16
6773,thank you @morningmika and @joenbc for all of your nice words and comments on the debate!,2015-10-29 12:48:32,601,1492,6.6e+17,0.003561165,0.0038175559999999997,0.003638082,False,True,89,12:48:32,2015-10-29
6774,why doesn?t somebody study the horrible charges brought against @macys for racial profiling? terrible hypocrites!,2015-07-02 15:09:00,646,1247,6.17e+17,0.003827808,0.0031906779999999997,0.0036366690000000004,False,True,113,15:09:00,2015-07-02
6775,.@seanhannity at 10:00.,2015-10-21 00:58:34,597,1498,6.57e+17,0.003537463,0.003832908,0.003626097,False,True,23,00:58:34,2015-10-21
6776,chris wallace @fox at 10:00 a.m.,2015-12-13 13:19:04,579,1566,6.76e+17,0.003430806,0.004006898,0.003603634,False,True,32,13:19:04,2015-12-13
6777,live on #periscope: live with the donald,2015-12-02 19:15:00,599,1440,6.72e+17,0.003549314,0.0036845040000000003,0.0035898709999999997,True,False,40,19:15:00,2015-12-02
6778,i will be interviewed tonight at 7pm et by @greta #ontherecord,2015-09-21 21:40:58,550,1689,6.46e+17,0.00325897,0.0043216159999999995,0.003577764,False,True,62,21:40:58,2015-09-21
6779,i will be doing a major sit down interview on state of the union with jake tapper at 9:00 a.m. on @cnn. enjoy!,2015-10-25 10:28:32,624,1283,6.58e+17,0.0036974490000000002,0.0032827909999999997,0.003573052,False,True,110,10:28:32,2015-10-25
6780,.@marklevinshow has written a great book plunder and deceit. he powerfully analyzes issues that are crucial to us today. read it!,2015-07-24 19:46:11,671,1023,6.25e+17,0.003975943,0.002617533,0.00356842,False,True,129,19:46:11,2015-07-24
6781,thank you james freeman of the @wsj for the very nice words. all polls said i won the debate except nbc (3rd). explain to daniel henninger!,2015-10-31 22:24:19,617,1306,6.61e+17,0.0036559709999999996,0.003341641,0.003561672,False,True,139,22:24:19,2015-10-31
6782,boycott @macys and @univision. make america great again!,2015-07-11 11:46:00,649,1132,6.2e+17,0.0038455840000000004,0.00289643,0.0035608379999999998,False,True,56,11:46:00,2015-07-11
6783,big poll comes out today on face the nation at 10:30 on @cbsnews.,2015-10-25 13:40:57,616,1297,6.58e+17,0.0036500459999999997,0.0033186120000000003,0.003550616,False,True,65,13:40:57,2015-10-25
6784,thanks larry. best wishes.,2015-10-09 17:19:00,630,1200,6.53e+17,0.003733002,0.00307042,0.003534227,True,False,26,17:19:00,2015-10-09
6785,it is time to bring competence to washington. it is time get results. let?s make america great again!,2015-07-02 19:47:00,627,1215,6.17e+17,0.003715225,0.0031088,0.003533298,True,False,101,19:47:00,2015-07-02
6786,how can a dummy dope like harry hurt who wrote a failed book about me but doesn?t know me or anything about me be on tv discussing trump?,2015-07-29 21:44:56,580,1456,6.27e+17,0.003436732,0.0037254429999999997,0.003523345,False,False,137,21:44:56,2015-07-29
6787,true!,2015-10-06 21:04:00,564,1542,6.52e+17,0.003341925,0.00394549,0.003522995,True,False,5,21:04:00,2015-10-06
6788,my recent statement re: @macys -- we must have strong borders stop illegal immigration now!?,2015-07-01 15:21:00,659,1023,6.16e+17,0.003904838,0.002617533,0.003518647,True,True,92,15:21:00,2015-07-01
6789,on at 9:00a.m. or 10:00 a.m. (depending on your location) on fox is a tough but really good interview with chris wallace. enjoy!,2015-10-18 12:59:20,588,1401,6.56e+17,0.003484135,0.003584715,0.003514309,False,False,128,12:59:20,2015-10-18
6790,i will be interviewed on @mariabartiromo @foxbusiness at 7:30,2015-11-12 11:24:00,581,1435,6.65e+17,0.003442657,0.003671711,0.003511373,False,True,61,11:24:00,2015-11-12
6791,make our borders strong and stop illegal immigration. even president obama agrees-,2015-07-01 22:27:00,633,1134,6.16e+17,0.0037507779999999998,0.002901547,0.0034960079999999997,True,False,82,22:27:00,2015-07-01
6792,...but while dallas dropped to it knees as a team they all stood up for our national anthem. big progress being made - we love our country!,2017-09-26 10:41:50,478,1969,9.13e+17,0.002832341,0.005038048,0.003494053,False,False,139,10:41:50,2017-09-26
6793,"will be interviewed on ""media buzz"" with howie kurtz on fox sunday at 11:00 a.m.",2015-10-10 02:13:00,601,1299,6.53e+17,0.003561165,0.00332373,0.003489934,False,False,80,02:13:00,2015-10-10
6794,a signed copy of crippled america is the ultimate gift. order now join my live streaming book signing on 12/3,2015-12-02 21:57:00,582,1389,6.72e+17,0.003448582,0.0035540109999999997,0.003480211,True,False,109,21:57:00,2015-12-02
6795,"via @breitbartnews by @awrhawkins: ""trump preaches peace through strength in phoenix"" http://t.co/hcu2t8tfp2",2015-07-12 03:43:00,623,1161,6.2e+17,0.0036915240000000003,0.0029706309999999996,0.003475256,False,True,108,03:43:00,2015-07-12
6796,will be on @morning_joe in 5 minutes - at 7:00. enjoy!,2015-09-04 10:54:00,510,1763,6.4e+17,0.0030219540000000003,0.004510959,0.003468655,False,True,54,10:54:00,2015-09-04
6797,.@nicolledwallace your father is a brilliant man with wonderful sense -- therefore you must be good!,2015-08-17 14:37:28,617,1184,6.33e+17,0.0036559709999999996,0.0030294809999999997,0.003468024,False,True,100,14:37:28,2015-08-17
6798,.@kevinhart4real joined @woodmank104 @katek104 @k1047 was asked about his thoughts on @realdonaldtrump #trump2016 thanks kevin--so nice!,2015-10-15 18:33:07,587,1338,6.55e+17,0.0034782090000000003,0.003423518,0.003461802,False,True,136,18:33:07,2015-10-15
6799,via realclear politics http://t.co/u7jppgszvn,2015-10-12 17:45:00,617,1162,6.54e+17,0.0036559709999999996,0.00297319,0.003451137,False,False,45,17:45:00,2015-10-12
6800,.@heytana great job - we are all proud of you!,2015-11-21 21:49:04,546,1537,6.68e+17,0.003235268,0.003932695999999999,0.003444497,False,True,46,21:49:04,2015-11-21
6801,i hear that sleepy eyes @chucktodd will be fired like a dog from ratings starved meet the press? i can't imagine what is taking so long!,2015-07-13 00:36:25,621,1130,6.2e+17,0.003679673,0.002891312,0.003443165,False,True,136,00:36:25,2015-07-13
6802,"via @breitbartnews by @mboyle1: ""trump: obama shouldn?t attack americans overseas hillary?s email was ?criminal"" http://t.co/bwrhxt50sy",2015-07-28 22:49:30,634,1059,6.26e+17,0.0037567029999999997,0.0027096459999999996,0.0034425859999999996,False,True,135,22:49:30,2015-07-28
6803,"@abcpolitics must apologize. my statement ""we're going to get them out so fast so quick"" applied to hard core criminals gang members. lie",2015-08-21 04:04:52,667,861,6.35e+17,0.003952241,0.002203026,0.003427477,False,True,137,04:04:52,2015-08-21
6804,.@thisweekabc with @gstephanopoulos had fantastic numbers last sunday --- trump interview. nice!,2015-10-10 19:10:00,574,1363,6.53e+17,0.0034011790000000003,0.003487485,0.003427071,False,True,96,19:10:00,2015-10-10
6805,.@cnn @jaketapper at 9:00 a.m.,2015-12-13 12:48:10,532,1577,6.76e+17,0.003152312,0.004035044000000001,0.0034171320000000002,False,True,30,12:48:10,2015-12-13
6806,good luck to my new friends on your testimony in dc. you are amazing people doing something so important--- stopping illegal immigration!,2015-07-21 14:14:53,571,1352,6.23e+17,0.0033834029999999997,0.00345934,0.003406184,False,False,137,14:14:53,2015-07-21
6807,all he does is go on television is talk talk talk but incapable of doing anything.,2015-07-18 18:15:36,550,1440,6.22e+17,0.00325897,0.0036845040000000003,0.00338663,False,False,82,18:15:36,2015-07-18
6808,ratings starved @cnn and @cnnpolitics does not cover me accurately. why can't they get it right - it's really not that hard!,2015-07-18 13:57:21,550,1424,6.22e+17,0.00325897,0.003643565,0.0033743479999999997,False,True,124,13:57:21,2015-07-18
6809,.@katrinacampins thank you so much for the wonderful statements you made about me on tv. also keep up the great work!,2015-08-10 20:09:00,467,1871,6.31e+17,0.0027671609999999998,0.004787297,0.003373202,False,True,117,20:09:00,2015-08-10
6810,both aberdeen and turnberry in scotland and the soon to open doonbeg in ireland blow bandon dunes away. bandon is a toy by comparison!,2015-10-20 19:49:43,552,1401,6.57e+17,0.00327082,0.003584715,0.003364989,False,False,134,19:49:43,2015-10-20
6811,.@waynenewtonmrlv wayne such a pleasant surprise--so nice. thank you very much.,2015-10-06 15:03:00,525,1539,6.51e+17,0.003110835,0.003937814,0.0033589279999999997,False,True,79,15:03:00,2015-10-06
6812,.@washingtonpost @bretbaier please thank charles lane for his new found confidence. he has made a very good bet!,2015-11-21 00:07:10,530,1488,6.68e+17,0.003140462,0.003807321,0.003340519,False,True,112,00:07:10,2015-11-21
6813,convention center officials in phoenix don't want to admit that they broke the fire code by allowing 12-15000 people in 4000 code room.,2015-07-12 13:18:00,572,1259,6.2e+17,0.003389328,0.003221382,0.003338945,False,False,135,13:18:00,2015-07-12
6814,we have just begun!,2017-10-10 02:30:00,474,1787,9.18e+17,0.0028086390000000004,0.004572367,0.0033377579999999997,True,False,19,02:30:00,2017-10-10
6815,thank you @morning_joe for throwing the pathetic reporter from the failing and money losing daily beast off the air. really cool!,2015-07-29 13:54:28,577,1191,6.26e+17,0.003418955,0.0030473920000000003,0.0033074859999999997,False,True,129,13:54:28,2015-07-29
6816,watch @cnn at 9:00 a.m. @jaketapper. then interviewed on @abc @gstephanopoulos at 10:00 a.m. and then at 10:30 a.m. watch face the nation.,2015-10-25 13:13:03,574,1201,6.58e+17,0.0034011790000000003,0.0030729790000000004,0.0033027190000000004,False,True,138,13:13:03,2015-10-25
6817,fox news sunday with chris wallace will be re-broadcast on @foxnews at 6:00 p.m.,2015-10-18 21:27:58,560,1266,6.56e+17,0.0033182240000000003,0.003239293,0.0032945440000000004,False,True,80,21:27:58,2015-10-18
6818,what a time we all had in iowa yesterday massive overflow crowd. love them!,2015-10-08 16:01:00,501,1577,6.52e+17,0.002968625,0.004035044000000001,0.003288551,False,False,75,16:01:00,2015-10-08
6819,standing with jamiel shaw sabine durdin don rosenberg lupe moreno brenda sparks robin hvidston their spouses. http://t.co/x67cf765jq,2015-07-11 01:47:00,603,1001,6.2e+17,0.0035730159999999996,0.002561242,0.003269484,False,False,132,01:47:00,2015-07-11
6820,?tone it down? no way! donald trump needs to crank up the volume? http://t.co/3qsuvraf6f via @foxnews by @toddstarnes,2015-07-11 08:20:00,599,1014,6.2e+17,0.003549314,0.002594505,0.0032628709999999997,False,True,117,08:20:00,2015-07-11
6821,i will be interviewed on @today show at 7:00 a.m. and on morning joe at 7:20.,2015-08-10 09:20:00,464,1734,6.31e+17,0.002749385,0.004436757,0.0032555970000000003,False,True,77,09:20:00,2015-08-10
6822,just out the new nationwide @foxnews poll has me alone in 2nd place closely behind jeb bush-but bush will never make america great again!,2015-06-25 00:48:24,579,1093,6.14e+17,0.003430806,0.002796641,0.0032405570000000002,False,True,137,00:48:24,2015-06-25
6823,today it was my privilege to welcome survivors of the #ussarizona to the wh. remarks:,2017-07-21 22:42:30,459,1736,8.89e+17,0.002719758,0.004441874,0.0032363929999999997,True,False,85,22:42:30,2017-07-21
6824,my heartfelt condolences to the family of kathryn steinle. very very sad!,2015-07-03 22:39:00,568,1140,6.17e+17,0.003365627,0.002916899,0.003231008,False,False,73,22:39:00,2015-07-03
6825,only very stupid people think that the united states is making good trade deals with mexico.mexico is killing us at the border and at trade!,2015-06-27 17:17:08,584,1046,6.15e+17,0.0034604329999999997,0.002676383,0.0032252179999999997,False,False,140,17:17:08,2015-06-27
6826,big win in montana for republicans! we,2017-05-28 11:57:20,428,1878,8.69e+17,0.002536071,0.004805207,0.0032168120000000003,False,False,38,11:57:20,2017-05-28
6827,#makeamericagreatagain,2015-06-16 17:23:59,600,935,6.11e+17,0.00355524,0.002392369,0.0032063779999999997,True,False,22,17:23:59,2015-06-16
6828,@time poll: @realdonaldtrump winner of last night's debate by wide margin.. 45% v.12% @realbencarson 10% @johnkasich http://t.co/mzr62luvwq,2015-08-07 09:15:00,599,935,6.3e+17,0.003549314,0.002392369,0.003202231,False,True,139,09:15:00,2015-08-07
6829,just arrived in italy after having a very successful nato meeting in brussels. told other nations they must pay more not fair to u.s.,2017-05-28 11:57:20,416,1889,8.69e+17,0.002464966,0.004833353,0.0031754820000000003,False,False,133,11:57:20,2017-05-28
6830,.@ajdelgado13 thank you so much for the nice words and support--really enjoy listening to your ideas and thoughts.,2015-11-06 15:06:00,536,1240,6.63e+17,0.0031760140000000004,0.003172767,0.00317504,False,True,114,15:06:00,2015-11-06
6831,.@brookslawbrooks thank you so much for your nice words. i will make you look very smart!,2015-12-06 17:58:00,487,1504,6.74e+17,0.0028856690000000004,0.00384826,0.003174447,False,True,89,17:58:00,2015-12-06
6832,.@kylestephens30 #asktrump http://t.co/gjudtw87k7,2015-09-21 17:21:37,547,1169,6.46e+17,0.003241193,0.002991101,0.0031661659999999998,False,True,49,17:21:37,2015-09-21
6833,"it was only after i informed nbc that i wouldn't do the apprentice that they became upset w/ me. they couldn?t care less about ?inclusion""",2015-07-20 16:41:40,525,1286,6.23e+17,0.003110835,0.003290467,0.0031647240000000003,False,False,138,16:41:40,2015-07-20
6834,we must protect our veterans. #makeamericagreatagain,2015-07-28 16:23:09,545,1176,6.26e+17,0.003229343,0.003009012,0.003163243,True,False,52,16:23:09,2015-07-28
6835,crippled america is the perfect gift for friends family. order signed copy join me at 7:30pm live streaming!,2015-12-03 18:53:00,517,1325,6.72e+17,0.0030634309999999997,0.003390256,0.003161479,True,False,108,18:53:00,2015-12-03
6836,sirius national news at 7:30 a.m. steve bannon. @breitbartnews,2015-11-02 11:42:00,550,1145,6.61e+17,0.00325897,0.0029296920000000002,0.0031601859999999997,False,True,62,11:42:00,2015-11-02
6837,sleep eyes @chucktodd is killing meet the press. isn't he pathetic? love watching him fail!,2015-07-12 21:08:00,547,1150,6.2e+17,0.003241193,0.002942486,0.0031515809999999997,False,True,91,21:08:00,2015-07-12
6838,"totally false reporting on my call with @reince priebus. he called me ten minutes said i hit a ?nerve"" doing well end!",2015-07-09 13:25:00,610,805,6.19e+17,0.003614494,0.00205974,0.003148068,False,True,118,13:25:00,2015-07-09
6839,wow! such a wonderful article from fantastic people--my great honor!,2015-08-05 21:07:00,541,1151,6.29e+17,0.003205641,0.002945045,0.003127462,True,False,68,21:07:00,2015-08-05
6840,thank you @krauthammer for your nice comments on @oreillyfactor. a lot of progress is being made!,2015-08-04 00:44:00,480,1476,6.28e+17,0.002844192,0.003776617,0.003123919,False,True,97,00:44:00,2015-08-04
6841,packed venue of people who want to #makeamericagreatagain,2015-07-25 17:32:10,518,1237,6.25e+17,0.003069357,0.0031650909999999997,0.0030980770000000003,True,False,57,17:32:10,2015-07-25
6842,getting ready to go to iowa today. big crowd - will be a great day!,2015-07-25 11:57:50,423,1717,6.25e+17,0.002506444,0.004393259,0.0030724890000000003,False,False,67,11:57:50,2015-07-25
6843,i'm on @cnn's @ac360 tonight @8pm @foxnews' @seanhannity @ 10pm discussing immigration and lots of other things.#letsmakeamericagreatagain,2015-07-09 21:59:00,526,1148,6.19e+17,0.00311676,0.0029373690000000004,0.003062943,False,True,138,21:59:00,2015-07-09
6844,i want to #makeamericagreatagain,2015-07-10 15:59:00,531,1117,6.2e+17,0.003146387,0.002858049,0.003059886,True,False,32,15:59:00,2015-07-10
6845,.@robertgbeckel please thank your brother for his nice words on television. seems like a great guy and character! @cnn,2015-11-07 17:29:00,511,1224,6.63e+17,0.0030278790000000002,0.0031318279999999997,0.0030590640000000002,False,True,118,17:29:00,2015-11-07
6846,true. thanks.,2015-10-09 19:30:00,507,1245,6.53e+17,0.0030041770000000002,0.003185561,0.003058592,True,False,13,19:30:00,2015-10-09
6847,.@brandenroderick i was pleased to see the wonderful statements you made about me to the media.i'm not surprised you're a special person,2015-08-10 20:09:00,421,1706,6.31e+17,0.002494593,0.004365114,0.0030557490000000004,False,True,136,20:09:00,2015-08-10
6848,thank you @time readers- a great honor! http://t.co/2krx2tbets,2015-08-07 05:03:00,497,1286,6.3e+17,0.002944923,0.003290467,0.003048586,False,True,62,05:03:00,2015-08-07
6849,what about the undocumented immigrant with a record who killed the beautiful young women (in front of her father) in san fran. get smart!,2015-07-04 22:15:00,545,1019,6.17e+17,0.003229343,0.002607298,0.003042729,False,False,137,22:15:00,2015-07-04
6850,.@foxnewssunday,2015-10-18 13:53:48,507,1190,6.56e+17,0.0030041770000000002,0.003044833,0.003016374,False,True,15,13:53:48,2015-10-18
6851,thank you @amspec http://t.co/bpybnpxmc9,2015-08-28 18:43:07,491,1266,6.37e+17,0.0029093709999999996,0.003239293,0.003008348,False,True,40,18:43:07,2015-08-28
6852,look forward to being in phoenix tomorrow at 2:00 p.m. hottest ticket in entire country. was supposed to be 500 people now many thousands!,2015-07-11 05:03:00,475,1338,6.2e+17,0.002814565,0.003423518,0.002997251,False,False,138,05:03:00,2015-07-11
6853,.@ericbolling you can do much better than you did tonight on @oreillyfactor. better luck tomorrow!,2015-08-11 01:18:00,439,1503,6.31e+17,0.00260125,0.003845701,0.002974586,False,True,98,01:18:00,2015-08-11
6854,the tragedy in south carolina is incomprehensible. my deepest condolences to all.,2015-06-18 16:58:49,501,1154,6.12e+17,0.002968625,0.0029527209999999997,0.002963854,False,False,81,16:58:49,2015-06-18
6855,will be interviewed tonight on @seanhannity at 10:00. there is so much to talk about!,2015-07-27 23:57:37,484,1227,6.26e+17,0.002867893,0.003139505,0.002949377,False,True,85,23:57:37,2015-07-27
6856,happy birthday to my friend,2015-10-30 21:05:44,480,1243,6.6e+17,0.002844192,0.003180443,0.002945067,True,True,27,21:05:44,2015-10-30
6857,thank you.,2015-10-09 19:40:00,500,1128,6.53e+17,0.0029627,0.002886195,0.002939748,True,False,10,19:40:00,2015-10-09
6858,?donald trump on va woes: ?i?d fire everybody?; ?you fix it by getting trump elected?? http://t.co/jpqybbn6gx via @washtimes by @dsherfinski,2015-07-22 17:20:56,531,953,6.24e+17,0.003146387,0.002438425,0.0029339979999999997,False,True,140,17:20:56,2015-07-22
6859,statement on john mccain- http://t.co/nh0rjpeunl,2015-07-18 17:58:18,571,734,6.22e+17,0.0033834029999999997,0.001878074,0.002931804,False,False,48,17:58:18,2015-07-18
6860,boston's mayor walsh wasted a lot of time and money on going for the olympics and then he gave up. i don't want him negotiating for me!,2015-07-27 23:53:44,498,1097,6.26e+17,0.002950849,0.002806876,0.002907657,False,False,135,23:53:44,2015-07-27
6861,?nbc fires trump keeps sharpton: the bigots of the nbc executive suite look the other way? http://t.co/efqk8cbbtr via @amspec by @jeffjlpa1,2015-07-02 17:59:00,578,661,6.17e+17,0.003424881,0.00169129,0.002904803,False,True,139,17:59:00,2015-07-02
6862,.@governorpataki did a terrible job as governor of new york. if he ran again he would have lost in a landslide. he and graham zero in polls,2015-08-25 12:49:42,473,1206,6.36e+17,0.0028027140000000004,0.003085772,0.002887631,False,True,139,12:49:42,2015-08-25
6863,will be on @foxandfriends at 8:00 a.m.,2015-11-08 12:16:00,452,1313,6.63e+17,0.00267828,0.0033595509999999997,0.0028826620000000002,False,True,38,12:16:00,2015-11-08
6864,.@karlrove wasted $400 million + and didn?t win one race?a total loser. @foxnews,2015-07-16 15:02:34,537,845,6.22e+17,0.0031819390000000004,0.002162087,0.0028759840000000003,False,True,80,15:02:34,2015-07-16
6865,"via @mrctv by ben graham: ""border reports back up trump's 'rapists' claim"" http://t.co/4ucpdss8qk",2015-07-08 19:37:00,573,649,6.19e+17,0.0033952540000000003,0.0016605860000000001,0.0028748529999999997,False,True,97,19:37:00,2015-07-08
6866,response to hillary clinton- http://t.co/nzyfehyura,2015-07-14 14:42:03,538,818,6.21e+17,0.003187865,0.002093003,0.0028594059999999997,False,False,51,14:42:03,2015-07-14
6867,exclusive ? donald trump on the gop primary: ?if i win i will beat hillary? http://t.co/wlz13nyels via @breitbartnews by katie mchugh,2015-07-09 21:14:00,496,1004,6.19e+17,0.002938998,0.002568918,0.002827974,False,True,133,21:14:00,2015-07-09
6868,limited opportunity to get your official trump gear! shop now!,2016-07-21 14:16:20,437,1307,7.56e+17,0.002589399,0.0033441990000000004,0.002815839,True,False,62,14:16:20,2016-07-21
6869,via @politico by ?poll: trump has twice the support of bush in new hampshire? http://t.co/aehitqezlq,2015-07-28 16:49:20,487,1027,6.26e+17,0.0028856690000000004,0.002627768,0.002808299,False,True,100,16:49:20,2015-07-28
